사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021011400100282,2021년 1월 14일 14시,목요일,경기도 수원시 팔달구 우만동,중상사고,0,1,0,0,차량단독 - 기타,기타,젖음/습기,맑음,단일로 - 기타,승합,남,62세,상해없음,,,,
2021011400100319,2021년 1월 14일 15시,목요일,경기도 수원시 팔달구 팔달로3가,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,화물,남,44세,상해없음,보행자,남,49세,경상
2021011400100359,2021년 1월 14일 16시,목요일,경기도 수원시 팔달구 화서동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,82세,경상,승용,남,45세,상해없음
2021011400100360,2021년 1월 14일 16시,목요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,자전거,남,55세,경상
2021011400100362,2021년 1월 14일 16시,목요일,경기도 수원시 영통구 원천동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,44세,상해없음,승용,여,28세,경상
2021011400100392,2021년 1월 14일 17시,목요일,경기도 수원시 장안구 율전동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,33세,상해없음,이륜,남,55세,중상
2021011400100436,2021년 1월 14일 18시,목요일,경기도 수원시 장안구 천천동,경상사고,0,0,2,1,차대사람 - 기타,신호위반,건조,맑음,단일로 - 기타,이륜,남,19세,부상신고,보행자,여,66세,경상
2021011400100445,2021년 1월 14일 18시,목요일,경기도 수원시 영통구 하동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,여,49세,경상
2021011400100446,2021년 1월 14일 18시,목요일,경기도 수원시 영통구 신동,중상사고,0,1,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,여,44세,상해없음,승용,남,66세,중상
2021011400100448,2021년 1월 14일 18시,목요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,54세,상해없음,보행자,여,41세,경상
2021011400100506,2021년 1월 14일 19시,목요일,경기도 수원시 권선구 서둔동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,여,46세,상해없음,승용,여,31세,상해없음
2021011400100507,2021년 1월 14일 19시,목요일,경기도 수원시 권선구 탑동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,39세,상해없음,승용,여,38세,경상
2021011400100575,2021년 1월 14일 21시,목요일,경기도 수원시 권선구 권선동,경상사고,0,0,4,0,차대차 - 추돌,신호위반,건조,맑음,단일로 - 기타,승합,남,52세,상해없음,승용,여,54세,경상
2021011400100576,2021년 1월 14일 21시,목요일,경기도 수원시 영통구 하동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,25세,상해없음,승용,남,44세,경상
2021011400100577,2021년 1월 14일 21시,목요일,경기도 수원시 영통구 영통동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,46세,상해없음,승용,남,24세,중상
2021011500100030,2021년 1월 15일 06시,금요일,경기도 수원시 권선구 곡반정동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,화물,남,34세,상해없음,승합,남,68세,상해없음
2021011500100031,2021년 1월 15일 06시,금요일,경기도 수원시 권선구 곡반정동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,52세,상해없음,승용,남,38세,경상
2021011500100081,2021년 1월 15일 08시,금요일,경기도 수원시 권선구 고색동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,자전거,여,66세,상해없음,보행자,남,47세,경상
2021011500100095,2021년 1월 15일 09시,금요일,경기도 수원시 권선구 권선동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,28세,상해없음,승용,남,39세,경상
2021011500100123,2021년 1월 15일 10시,금요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,46세,상해없음,승용,여,42세,경상
2021011500100174,2021년 1월 15일 12시,금요일,경기도 수원시 팔달구 고등동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,원동기,남,49세,상해없음,화물,남,59세,경상
2021011500100207,2021년 1월 15일 13시,금요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 기타,불법유턴,건조,맑음,단일로 - 기타,화물,남,57세,상해없음,이륜,남,32세,경상
2021011500100208,2021년 1월 15일 13시,금요일,경기도 수원시 장안구 송죽동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,젖음/습기,흐림,단일로 - 기타,승용,남,66세,상해없음,승합,남,48세,경상
2021011500100216,2021년 1월 15일 13시,금요일,경기도 수원시 권선구 고색동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,54세,상해없음,보행자,남,24세,경상
2021011500100246,2021년 1월 15일 14시,금요일,경기도 수원시 팔달구 팔달로2가,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,69세,상해없음,승용,남,59세,경상
2021011500100247,2021년 1월 15일 14시,금요일,경기도 수원시 장안구 파장동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,자전거,남,12세,경상,승용,남,25세,상해없음
2021011500100314,2021년 1월 15일 16시,금요일,경기도 수원시 영통구 원천동,경상사고,0,0,1,0,차량단독 - 전도전복 - 전도,안전운전불이행,서리/결빙,맑음,교차로 - 교차로안,원동기,남,47세,경상,,,,
2021011500100345,2021년 1월 15일 17시,금요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,화물,남,66세,상해없음,승용,남,33세,경상
2021011500100473,2021년 1월 15일 19시,금요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,47세,상해없음,이륜,남,18세,경상
2021011500100474,2021년 1월 15일 19시,금요일,경기도 수원시 장안구 영화동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,화물,남,64세,경상
2021011500100487,2021년 1월 15일 19시,금요일,경기도 수원시 권선구 평동,경상사고,0,0,2,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,25세,상해없음,승용,남,34세,경상
2021011500100527,2021년 1월 15일 20시,금요일,경기도 수원시 영통구 매탄동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,여,47세,중상
2021011500100559,2021년 1월 15일 21시,금요일,경기도 수원시 장안구 정자동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,42세,상해없음,승용,남,53세,경상
2021011500100560,2021년 1월 15일 21시,금요일,경기도 수원시 장안구 조원동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,28세,부상신고,보행자,남,45세,상해없음
2021011500100567,2021년 1월 15일 21시,금요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,36세,상해없음,보행자,남,17세,경상
2021011500100570,2021년 1월 15일 21시,금요일,경기도 수원시 권선구 서둔동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,52세,상해없음,보행자,남,13세,중상
2021011600100005,2021년 1월 16일 00시,토요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,24세,상해없음,승용,남,25세,경상
2021011600100043,2021년 1월 16일 07시,토요일,경기도 수원시 영통구 이의동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,34세,상해없음,자전거,남,74세,중상
2021011600100122,2021년 1월 16일 12시,토요일,경기도 수원시 팔달구 팔달로3가,경상사고,0,0,6,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,49세,상해없음,승용,남,43세,경상
2021011600100126,2021년 1월 16일 12시,토요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,25세,부상신고,이륜,남,44세,경상
2021011600100148,2021년 1월 16일 13시,토요일,경기도 수원시 장안구 천천동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,이륜,남,18세,중상
2021011600100182,2021년 1월 16일 14시,토요일,경기도 수원시 팔달구 지동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,59세,상해없음,보행자,남,50세,경상
2021011600100186,2021년 1월 16일 14시,토요일,경기도 수원시 영통구 매탄동,중상사고,0,1,0,0,차대차 - 기타,차로위반,건조,맑음,교차로 - 교차로부근,화물,남,47세,상해없음,승합,남,54세,상해없음
2021011600100217,2021년 1월 16일 15시,토요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,22세,경상
2021011600100286,2021년 1월 16일 17시,토요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대차 - 기타,신호위반,젖음/습기,맑음,교차로 - 교차로안,승용,남,73세,상해없음,이륜,남,46세,경상
2021011600100289,2021년 1월 16일 17시,토요일,경기도 수원시 권선구 오목천동,중상사고,0,1,0,0,차량단독 - 전도전복 - 전도,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,78세,상해없음,,,,
2021011600100371,2021년 1월 16일 19시,토요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,28세,상해없음,보행자,남,42세,경상
2021011600100427,2021년 1월 16일 21시,토요일,경기도 수원시 권선구 서둔동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,22세,상해없음,승용,남,36세,경상
2021011600100428,2021년 1월 16일 21시,토요일,경기도 수원시 권선구 금곡동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,남,32세,경상
2021011700100090,2021년 1월 17일 13시,일요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대차 - 기타,불법유턴,건조,맑음,교차로 - 교차로안,승용,남,37세,상해없음,이륜,남,38세,경상
2021011700100140,2021년 1월 17일 15시,일요일,경기도 수원시 권선구 세류동,경상사고,0,0,4,2,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승합,남,56세,상해없음,승용,남,43세,경상
2021011700100156,2021년 1월 17일 16시,일요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,1,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,이륜,남,19세,부상신고,승용,남,32세,상해없음
2021011700100177,2021년 1월 17일 17시,일요일,경기도 수원시 장안구 송죽동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,53세,상해없음,이륜,남,39세,중상
2021011700100209,2021년 1월 17일 18시,일요일,경기도 수원시 영통구 매탄동,부상신고사고,0,0,0,3,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,남,51세,부상신고
2021011700100210,2021년 1월 17일 18시,일요일,경기도 수원시 영통구 매탄동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,40세,경상,승용,남,59세,경상
2021011800100147,2021년 1월 18일 12시,월요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,24세,상해없음,승용,남,46세,상해없음
2021011800100172,2021년 1월 18일 13시,월요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,57세,상해없음,보행자,여,61세,경상
2021011800100262,2021년 1월 18일 17시,월요일,경기도 수원시 장안구 연무동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,젖음/습기,흐림,교차로 - 교차로안,화물,남,56세,상해없음,보행자,남,47세,부상신고
2021011800100266,2021년 1월 18일 17시,월요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,맑음,교차로 - 교차로안,승용,여,42세,상해없음,승용,남,37세,경상
